MMSI,route_start_time,route_end_time,initial_distance_km,historical_route_distance_km,historical_duration_hours,ppo_distance_km,ppo_steps,ppo_reward,destination_distance_km,destination_reached,total_turning_degrees,distance_difference_km,distance_change_percent,ppo_efficiency
534176328,2024-07-05 13:33:24,2024-07-05 15:21:18,35.4272016801228,50.69983084788238,1.7983333333333331,40.0,40,260.8320163378458,1.254397854979536,True,400.0,-10.699830847882382,-21.1042732666815,0.8856800420030699
340402302,2024-07-15 22:54:11,2024-07-16 01:40:47,28.44987405505988,41.62109767544612,2.776666666666667,80.0,80,220.52174097137808,1.3297170877538815,True,800.0,38.37890232455388,92.21021181090825,0.3556234256882485
260995738,2024-07-02 00:48:24,2024-07-02 02:36:28,68.83021064340835,68.86349347127916,1.801111111111111,74.0,74,419.9595494417346,1.3396219754906882,True,740.0,5.136506528720844,7.458968852434306,0.9301379816676804
201622454,2024-07-03 20:04:20,2024-07-03 22:34:39,72.6265251232643,78.31476955512673,2.5052777777777777,73.0,73,452.22501627773806,1.153841209645137,True,50.0,-5.31476955512673,-6.786420473836163,0.9948839057981411
260995738,2024-07-13 12:34:03,2024-07-13 14:03:03,30.918731982045262,37.04328119851344,1.4833333333333334,29.0,29,242.6048608985094,1.9674937122240883,True,20.0,-8.04328119851344,-21.71319855660146,1.0661631717946642
201622454,2024-07-01 19:50:59,2024-07-01 22:37:23,80.85121925436876,80.8586545482932,2.773333333333333,81.0,81,491.22578346634157,1.4674968666877097,True,50.0,0.14134545170679758,0.17480559439976626,0.9981632006712192
708743043,2024-07-18 18:38:59,2024-07-18 21:58:04,49.63403287276702,80.59682816746316,3.3180555555555555,54.0,54,325.96811566639315,1.9725885473206164,True,540.0,-26.59682816746316,-32.99984474848139,0.9191487569030931
758938562,2024-09-26 05:04:17,2024-09-26 05:45:30,16.624846372440473,22.4095793887282,0.6869444444444445,21.0,21,172.48871882335277,1.2568100876252475,True,210.0,-1.4095793887282007,-6.290075169537565,0.791659351068594
628693508,2024-07-21 07:37:06,2024-07-21 08:46:01,13.219138024839642,29.076448282478182,1.148611111111111,22.0,22,156.44717916224087,1.699748430840274,True,0.0,-7.076448282478182,-24.337388850695824,0.6008699102199837
454406528,2024-08-14 13:30:22,2024-08-14 14:45:57,30.290073168695184,30.54602243191749,1.2597222222222222,37.0,37,238.28589784679713,1.5362163638849737,True,130.0,6.453977568082511,21.128700414161813,0.8186506261809509
246228378,2024-09-23 19:24:03,2024-09-23 22:03:17,44.43987998212519,50.9982834705127,2.653888888888889,47.0,47,311.7844917887022,1.1873450940545456,True,160.0,-3.9982834705127033,-7.840035386337106,0.9455293613218125
680520589,2024-07-02 06:00:42,2024-07-02 08:52:24,42.58065228017055,62.88588298141983,2.861666666666667,78.0,78,278.796803222412,1.7451242520797263,True,780.0,15.114117018580167,24.034197028044847,0.545905798463725
371681494,2024-07-11 20:13:54,2024-07-11 22:00:44,29.415769789431106,37.41273084472347,1.7805555555555554,28.0,28,238.1018359826159,1.4075990076602134,True,20.0,-9.41273084472347,-25.159165428981247,1.0505632067653967
386691164,2024-08-13 13:03:22,2024-08-13 15:29:12,30.615773738899634,64.9871990015095,2.430555555555556,68.0,68,222.14652062168045,1.39010374002929,True,680.0,3.012800998490505,4.635991464135152,0.450231966748524
