MMSI,segment_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,route_distance_km,direct_distance_km,duration_hours,average_speed_knots,maximum_speed_knots,num_records,moving_records,route_efficiency
246228378,182,2024-09-16 18:37:11,2024-09-16 20:48:29,37.51424,24.970673333333337,37.36813333333333,25.397485,45.031003171607054,37.68261063934408,2.188333333333333,13.24307116104869,14.5,273,267,0.8368148161332483
246228378,183,2024-09-18 03:55:57,2024-09-18 06:22:27,37.364685,25.409655,37.517845,24.958051666666663,47.46193491774309,39.87136080897331,2.441666666666667,13.631107954545454,14.6,728,704,0.8400702769087457
246228378,184,2024-09-23 19:24:03,2024-09-23 22:03:17,37.51927,24.957968333333337,37.34821,25.461266666666667,50.9982834705127,44.43987998212519,2.653888888888889,13.494705882352942,15.6,717,680,0.8713995248059753
246228378,185,2024-09-25 03:59:33,2024-09-25 06:06:43,37.372526666666666,25.381318333333333,37.51535833333333,24.977543333333333,48.74590308080884,35.64749608416287,2.1194444444444445,14.037920489296637,14.8,669,654,0.7312921462357155
246228378,186,2024-09-30 19:36:59,2024-09-30 21:30:28,37.51638166666667,24.969616666666667,37.45843166666667,25.31028166666667,33.55549625055723,30.057654470982573,1.8913888888888888,10.481142857142856,14.6,191,175,0.8957594978343801
248692941,193,2024-07-09 09:29:34,2024-07-09 12:05:14,37.47000666666667,25.279301666666665,37.60945,25.018581666666662,42.3584009067153,22.98921708367208,2.594444444444445,13.396017699115044,19.5,630,452,0.5427309953059979
248964690,228,2024-07-10 13:07:24,2024-07-10 13:58:34,37.041685,25.026445,37.23336166666667,25.212985,31.44676923941806,16.539673388762075,0.8527777777777777,31.819437340153456,33.0,398,391,0.5259577943552255
260995738,229,2024-07-02 00:48:24,2024-07-02 02:36:28,36.765861666666666,25.46216,37.120023333333336,24.68769333333333,68.86349347127916,68.83021064340835,1.801111111111111,24.27572815533981,24.5,103,103,0.9995166840049338
260995738,230,2024-07-02 16:06:44,2024-07-02 17:18:03,37.34610333333333,24.861015,37.32021833333334,25.334435,57.208461009870376,41.856751964529664,1.188611111111111,19.150815217391305,19.4,368,368,0.731653172024816
260995738,232,2024-07-03 23:41:51,2024-07-04 02:05:06,37.266635,26.039891666666666,37.305825,24.82923,182.67940276778413,107.10507923299996,2.3875,24.22605118829982,24.700000000000003,1094,1094,0.5863007958765242
260995738,233,2024-07-04 14:42:14,2024-07-04 15:18:38,37.522443333333335,24.95802833333333,37.51338833333333,25.257906666666667,37.80981750302583,26.44797277126033,0.6066666666666667,23.75223880597015,24.0,201,201,0.6995001435577878
260995738,234,2024-07-06 01:35:29,2024-07-06 03:39:17,37.488236666666666,25.988105,37.524971666666666,24.95386,154.76059892139642,91.2293441356502,2.063333333333333,24.116598639455777,25.200000000000003,735,735,0.5894868898897578
260995738,237,2024-07-09 16:09:36,2024-07-09 17:13:18,37.34884,24.86759,37.3231,25.28663,48.64569253643615,37.04745198053096,1.0616666666666668,18.86035714285714,19.4,280,280,0.7615772342593748
260995738,238,2024-07-10 23:26:51,2024-07-11 02:09:41,37.27119166666667,26.216596666666668,37.31234,24.829063333333337,204.6122429995192,122.74329997763748,2.713888888888889,24.396153846153847,25.1,2054,2054,0.5998824810200918
260995738,239,2024-07-11 14:34:28,2024-07-11 15:50:18,37.52529,24.9594,37.51055,25.597891666666666,67.83387585529988,56.31211210804062,1.2638888888888888,24.141484716157205,24.5,229,229,0.8301473474427886
260995738,240,2024-07-13 02:22:21,2024-07-13 03:57:35,37.50814833333333,25.739455,37.522195,24.953545,81.43745269060673,69.31623120793195,1.5872222222222223,24.021885521885523,24.700000000000003,594,594,0.8511591278680444
260995738,241,2024-07-13 12:34:03,2024-07-13 14:03:03,37.51712833333333,24.956758333333333,37.51523,25.30732,37.04328119851344,30.918731982045266,1.4833333333333334,22.338209606986897,24.6,515,458,0.8346650453655289
260995738,242,2024-07-14 01:54:16,2024-07-14 03:30:50,37.53423,25.32165,37.51971833333333,24.95309333333333,40.12255270118877,32.50115640957369,1.6094444444444445,23.181973203410475,24.6,838,821,0.8100470738146909
